nombre;descripcion;precio;imagen;subcategoria
paté perro adulto delikuit con cordero y verduras;tarrina 150 g;0,5;https://prod-mercadona.imgix.net/images/278fbcfc0b2b3cd9e1a680397a0e0107.jpg?fit=crop&h=300&w=300;perro
paté perro adulto delikuit con ternera y verduras;tarrina 150 g;0,5;https://prod-mercadona.imgix.net/images/b8c1f86f18f45080cbe0510670279c9d.jpg?fit=crop&h=300&w=300;perro
trozos en salsa perro adulto delikuit con cordero, pollo y verduras;tarrina 150 g;0,65;https://prod-mercadona.imgix.net/images/315370be72fde1e7ae6b0f10d480d264.jpg?fit=crop&h=300&w=300;perro
trozos en salsa perro adulto delikuit con ternera, pavo y verduras;tarrina 150 g;0,65;https://prod-mercadona.imgix.net/images/51a874150c775495583058164bbfa3a9.jpg?fit=crop&h=300&w=300;perro
trozos en salsa perro adulto delikuit con ternera, pavo y verduras;tarrina 300 g;0,75;https://prod-mercadona.imgix.net/images/35e88198ada755d311dbc44a1106b2f4.jpg?fit=crop&h=300&w=300;perro
trozos en salsa perro adulto delikuit con salmón y verduras;tarrina 300 g;0,75;https://prod-mercadona.imgix.net/images/327619998acebafc86875f36c7c289e3.jpg?fit=crop&h=300&w=300;perro
comida cachorros junior compy con pollo y arroz;paquete 4 kg;5;https://prod-mercadona.imgix.net/images/07759a02aa1a25c66373377477fc1e75.jpg?fit=crop&h=300&w=300;perro
comida perro adulto compy con ternera, pollo, verduras y arroz;saco 18 kg;13,95;https://prod-mercadona.imgix.net/images/f36babf90fe277ac5498ce6446ef5fa7.jpg?fit=crop&h=300&w=300;perro
comida perro adulto compy con pollo y cereales;paquete 4 kg;4,2;https://prod-mercadona.imgix.net/images/3415410df0c326111e0b36da9d0e8bd4.jpg?fit=crop&h=300&w=300;perro
comida perro adulto compy con pollo y cereales;saco 18 kg;12,5;https://prod-mercadona.imgix.net/images/c43a17b358d50359a7de3b3277ad78f7.jpg?fit=crop&h=300&w=300;perro
comida perro adulto compy con pollo, cordero, verduras y arroz;paquete 4 kg;6,7;https://prod-mercadona.imgix.net/images/f6585346b69f2233f1696fda676382c1.jpg?fit=crop&h=300&w=300;perro
aritos perro adulto compy;paquete 4 kg;6,4;https://prod-mercadona.imgix.net/images/daaa7db2a832c13dbd9b1c9e7025a550.jpg?fit=crop&h=300&w=300;perro
comida perro adulto compy original;saco 18 kg;9,65;https://prod-mercadona.imgix.net/images/9d65f8669d70fe74f8441cc076458318.jpg?fit=crop&h=300&w=300;perro
comida perro sénior light compy con pollo, arroz y cebada;paquete 4 kg;5;https://prod-mercadona.imgix.net/images/4f34b57063370ac4dda9ff3407bba7c0.jpg?fit=crop&h=300&w=300;perro
comida perro adulto compy con cordero, ternera, verduras y arroz;paquete 3 kg;4,95;https://prod-mercadona.imgix.net/images/b9b08fd7fba70bd12686ea24533ed82b.jpg?fit=crop&h=300&w=300;perro
mini aritos perro adulto compy;paquete 1,5 kg;4;https://prod-mercadona.imgix.net/images/b35b204ffa56f66d962c5574ceeeb284.jpg?fit=crop&h=300&w=300;perro
comida perro júnior supreme compy con pollo y arroz;paquete 1,5 kg;4,15;https://prod-mercadona.imgix.net/images/f56bc1c950491f3de9ff0b4975f84fb8.jpg?fit=crop&h=300&w=300;perro
comida perro adulto supreme compy con pollo y arroz;paquete 1,5 kg;4,15;https://prod-mercadona.imgix.net/images/967e9a148978321cf8ac07c686f225e6.jpg?fit=crop&h=300&w=300;perro
comida perro adulto supreme compy con salmón y arroz;saco 10 kg;24,5;https://prod-mercadona.imgix.net/images/e09d7f0f85bb42d2f6a8e7577728689a.jpg?fit=crop&h=300&w=300;perro
comida perro adulto supreme compy con salmón y arroz;paquete 1,5 kg;4,5;https://prod-mercadona.imgix.net/images/50ff1ce051453bde5ff1aab269b772f4.jpg?fit=crop&h=300&w=300;perro
comida perro sénior light supreme compy con pollo, cebada y arroz;paquete 1,5 kg;4,15;https://prod-mercadona.imgix.net/images/e17bf61b45e8cded89afe270e418e8da.jpg?fit=crop&h=300&w=300;perro
comida perro júnior supreme compy con pollo y arroz;paquete 3 kg;7,45;https://prod-mercadona.imgix.net/images/43c891796f3b267052e9138250d5e81b.jpg?fit=crop&h=300&w=300;perro
comida perro adulto supreme compy con pollo y arroz;paquete 3 kg;7,45;https://prod-mercadona.imgix.net/images/c39acb25a98ad6ce9faef700ce1e88b2.jpg?fit=crop&h=300&w=300;perro
comida perro adulto compy con ternera, pollo, verduras y arroz;paquete 4 kg;4,2;https://prod-mercadona.imgix.net/images/37b9c3c61666a244d7b8483e90a48e22.jpg?fit=crop&h=300&w=300;perro
comida perro adulto supreme compy con salmón y arroz;paquete 3 kg;8,7;https://prod-mercadona.imgix.net/images/5fec74677227ed5c78b5d914013b96a1.jpg?fit=crop&h=300&w=300;perro
comida perro sénior light supreme compy con pollo, cebada y arroz;paquete 3 kg;7,45;https://prod-mercadona.imgix.net/images/c079c96f3416c43b6039a29725227b77.jpg?fit=crop&h=300&w=300;perro
comida perro adulto supreme compy con pollo y arroz;saco 10 kg;19,95;https://prod-mercadona.imgix.net/images/51ea7c07288b22c4c77a416106fefac0.jpg?fit=crop&h=300&w=300;perro
comida perro júnior compy con pollo y arroz;saco 10 kg;12;https://prod-mercadona.imgix.net/images/fe1e8ced6fece343393f7914d493bbd3.jpg?fit=crop&h=300&w=300;perro
ministick dental para perro compy;paquete 250 g;1,98;https://prod-mercadona.imgix.net/images/da3f038cad0acfdea0c4acb24bc5fcb1.jpg?fit=crop&h=300&w=300;perro
stick dental para perro compy con menta;paquete 208 g;1,35;https://prod-mercadona.imgix.net/images/bba654ac65e3f289673fa9aa082dbaa7.jpg?fit=crop&h=300&w=300;perro
hueso dental para perro compy;paquete 3 ud. (192 g);1,65;https://prod-mercadona.imgix.net/images/d4525b71d9a0a9b640b4a2c53be17c68.jpg?fit=crop&h=300&w=300;perro
bolsas para residuos caninos kordis doggy bags;paquete 45 ud.;1,3;https://prod-mercadona.imgix.net/images/3271172b77c1ef9d5730791a8e63e579.jpg?fit=crop&h=300&w=300;perro
champú perro con aloe vera krislin;botella 310 ml;1,95;https://prod-mercadona.imgix.net/images/20eb665af212082919472ccb1b483c6c.jpg?fit=crop&h=300&w=300;perro
agua de colonia para perros y gatos krislin;spray 250 ml;2,95;https://prod-mercadona.imgix.net/images/fe99f4efe81a4d9c2c4f51c19f4991d7.jpg?fit=crop&h=300&w=300;perro
anti orines para perros y gatos krislin;spray 250 ml;2,95;https://prod-mercadona.imgix.net/images/5ddf3880cfa26641649e58e9d6743cbe.jpg?fit=crop&h=300&w=300;perro
spray anti-insectos para perros y gatos krislin;spray 250 ml;3;https://prod-mercadona.imgix.net/images/2e8fdf386eb97370b7f5281c807b1dcd.jpg?fit=crop&h=300&w=300;perro
collar anti-insectos perro krislin;caja 1 ud.;2,18;https://prod-mercadona.imgix.net/images/77930748a7ee95d03d0a61c1573a92e5.jpg?fit=crop&h=300&w=300;perro
pipetas anti-insectos para perro krislin;paquete 2 ud.;4,6;https://prod-mercadona.imgix.net/images/5083e4d55be66e050a983d3c8233591b.jpg?fit=crop&h=300&w=300;perro
snack perro palitos de carne compy con pollo y ternera;paquete 200 g;1;https://prod-mercadona.imgix.net/images/afb9dfa86efd3b452b9020279414bd38.jpg?fit=crop&h=300&w=300;perro
snack perro corazones compy;paquete 350 g;1,29;https://prod-mercadona.imgix.net/images/d6948fa942bcf14263c69b3589e1a375.jpg?fit=crop&h=300&w=300;perro
snack perro huesitos júnior compy con leche;paquete 50 g;0,98;https://prod-mercadona.imgix.net/images/c7bc6d941f396ea876f7ca163cd27144.jpg?fit=crop&h=300&w=300;perro
snack perro tiras sabor bacon compy;paquete 250 g;1,89;https://prod-mercadona.imgix.net/images/810b02dad383e00ce95f4926e16abad3.jpg?fit=crop&h=300&w=300;perro
snack perro salchichas compy;paquete 95 g;1,5;https://prod-mercadona.imgix.net/images/76589752ccd2a25c746b16c8d6521bd0.jpg?fit=crop&h=300&w=300;perro
snack perro barritas compy de pollo y ternera;paquete 200 g;1;https://prod-mercadona.imgix.net/images/9260fc31f12eba6e0856e1c524ca25be.jpg?fit=crop&h=300&w=300;perro
snack perro barritas compy con ternera y cordero;8 ud. x 11 g;1,2;https://prod-mercadona.imgix.net/images/cbce6f23dc2c6df279dc5391d4b616e5.jpg?fit=crop&h=300&w=300;perro
snack perro barritas compy con pollo e hígado;8 ud. x 11 g;1,2;https://prod-mercadona.imgix.net/images/0f2c8811b1e8b4146240e6bd79452e63.jpg?fit=crop&h=300&w=300;perro
snack perro salmones tiernos compy con salmón fresco;paquete 350 g;1,45;https://prod-mercadona.imgix.net/images/7d5523616e90c10b0f308cbf719e31cb.jpg?fit=crop&h=300&w=300;perro
snack perro adulto galletas compy con pollo y ternera;paquete 350 g;1,2;https://prod-mercadona.imgix.net/images/487a11345c429eb6db8d71461e0c1672.jpg?fit=crop&h=300&w=300;perro
snack perro adulto galletas compy con pollo y ternera;paquete 700 g;2;https://prod-mercadona.imgix.net/images/84244d7f0a28fa2561cc43768eaaa776.jpg?fit=crop&h=300&w=300;perro
snack perro barritas compy con salmón y pollo;8 ud. x 11 g;1,2;https://prod-mercadona.imgix.net/images/b1bc5480d294911e4598f3cf152d233e.jpg?fit=crop&h=300&w=300;perro
alimento completo para periquitos granzoo;paquete 1 kg;1,25;https://prod-mercadona.imgix.net/images/53ec7bbd562d174ba369fc404f7e95bc.jpg?fit=crop&h=300&w=300;pez y otros
barritas de multivitaminas para periquitos natura;caja 3 ud. (90 g);1,5;https://prod-mercadona.imgix.net/images/73bf0329a50f2be1a22dff194f969850.jpg?fit=crop&h=300&w=300;pez y otros
barritas de fruta y miel para periquitos natura;caja 3 ud. (90 g);1,5;https://prod-mercadona.imgix.net/images/14f69b9d180d46879a9969a4eed92301.jpg?fit=crop&h=300&w=300;pez y otros
alimento completo para canarios y jilgueros granzoo;paquete 1 kg;1,3;https://prod-mercadona.imgix.net/images/e6bfebfb11091bc5cde6b6e90e756c3b.jpg?fit=crop&h=300&w=300;pez y otros
barritas de fruta y miel para canarios natura;caja 3 ud. (90 g);1,5;https://prod-mercadona.imgix.net/images/0e3cc867a918d2c48fe519804b5413af.jpg?fit=crop&h=300&w=300;pez y otros
barritas de huevo para canarios natura;caja 3 ud. (81 g);1,5;https://prod-mercadona.imgix.net/images/59f10e1871e2b6aa81264a50b7abfc95.jpg?fit=crop&h=300&w=300;pez y otros
alimento completo para loros y cotorras granzoo;paquete 700 g;1,9;https://prod-mercadona.imgix.net/images/6df06b4ba18950a5a8f0b079aa9dc53c.jpg?fit=crop&h=300&w=300;pez y otros
alimento completo para ninfa y agaporni granzoo;paquete 800 g;1,5;https://prod-mercadona.imgix.net/images/b1ef1df44f0d5efad183200bd8ccf100.jpg?fit=crop&h=300&w=300;pez y otros
mezcla de gammarus para tortugas dr. wu tetra;bote 20 g;1,98;https://prod-mercadona.imgix.net/images/8007a1421b65a48f9466767899bd93b0.jpg?fit=crop&h=300&w=300;pez y otros
gammarus para tortugas dr. wu tetra;bote 100 g;6,15;https://prod-mercadona.imgix.net/images/f154649d3101d9aefbb4f0f515d789d7.jpg?fit=crop&h=300&w=300;pez y otros
alimento completo sticks para tortuga dr. wu tetra;bote 55 g;3,65;https://prod-mercadona.imgix.net/images/6824bf6cdf682d6a14e8820acc3bbc64.jpg?fit=crop&h=300&w=300;pez y otros
alimento completo para peces de agua fría dr. wu tetra;bote 52 g;2,4;https://prod-mercadona.imgix.net/images/df12640633a5d6bb0243dfc1026f4e54.jpg?fit=crop&h=300&w=300;pez y otros
alimento completo para peces tropicales dr. wu tetra;bote 52 g;2,99;https://prod-mercadona.imgix.net/images/fedba04c83b55855ae9396a97fd84c4b.jpg?fit=crop&h=300&w=300;pez y otros
tratamiento para el agua del grifo dr. wu tetra;bote 250 ml;6;https://prod-mercadona.imgix.net/images/4d692705d06081025b32e4022132827a.jpg?fit=crop&h=300&w=300;pez y otros
alimento completo para conejos enanos granzoo;paquete 800 g;1,26;https://prod-mercadona.imgix.net/images/7b28130579d88768dfb6f1a451e0f019.jpg?fit=crop&h=300&w=300;pez y otros
alimento completo para hamsters granzoo;paquete 500 g;1,05;https://prod-mercadona.imgix.net/images/8d265d17430d8673bd414cbca7defded.jpg?fit=crop&h=300&w=300;pez y otros
barritas de miel para roedores natura;caja 2 ud. (112 g);1,5;https://prod-mercadona.imgix.net/images/1e7aa8c30790883d2ccac188a5b2973d.jpg?fit=crop&h=300&w=300;pez y otros
lecho vegetal para pequeñas mascotas nuske;saco 8 l;4,5;https://prod-mercadona.imgix.net/images/32f69d89bc55f442f13a15d22bcbf356.jpg?fit=crop&h=300&w=300;pez y otros
heno para conejos y roedores granzoo con manzanilla;paquete 500 g;2,5;https://prod-mercadona.imgix.net/images/eeaa3e49616c2f1a1a43e51613a7b132.jpg?fit=crop&h=300&w=300;pez y otros
berlina al cacao;paquete 4 ud. (240 g);1,2;https://prod-mercadona.imgix.net/images/59ea911cff1c1c0868030758825cc63b.jpg?fit=crop&h=300&w=300;bollería de horno
berlina al cacao;paquete 8 ud. (480 g);2;https://prod-mercadona.imgix.net/images/eb801efee73747a49a2022a93a524492.jpg?fit=crop&h=300&w=300;bollería de horno
croissant de mantequilla 26%;pieza 50 g;0,29;https://prod-mercadona.imgix.net/images/e550272414e4e41bb5a27cd8d0bfd239.jpg?fit=crop&h=300&w=300;bollería de horno
berlina glacé;paquete 4 ud. (200 g);1,2;https://prod-mercadona.imgix.net/images/6b6e2a3db8d4d2f2764868e765c97b35.jpg?fit=crop&h=300&w=300;bollería de horno
trenza con nueces 4%;pieza 80 g;0,6;https://prod-mercadona.imgix.net/images/2090e9dd29531bf12755b989051994d9.jpg?fit=crop&h=300&w=300;bollería de horno
rosquillas al cacao;paquete 7 ud. (182 g);1;https://prod-mercadona.imgix.net/images/0db63e08895ab257ed20410b1845510b.jpg?fit=crop&h=300&w=300;bollería de horno
12 mini croissants de mantequilla;bolsa 12 ud. (240 g);1,5;https://prod-mercadona.imgix.net/images/55dfb0de5a832d479c76f2e25c653d4b.jpg?fit=crop&h=300&w=300;bollería de horno
pastel de crema 65%;pieza 50 g;0,34;https://prod-mercadona.imgix.net/images/f1ce580c3f8a149fd8ca04ada9e7e1bf.jpg?fit=crop&h=300&w=300;bollería de horno
6 caracolas rellenas de cacao;bolsa 6 ud. (280 g);1,25;https://prod-mercadona.imgix.net/images/448b70af6205b50bf11f7994c0eb52c7.jpg?fit=crop&h=300&w=300;bollería de horno
ensaimada;pieza 83 g;0,65;https://prod-mercadona.imgix.net/images/e1ac736fda960bca0caa577c770337c5.jpg?fit=crop&h=300&w=300;bollería de horno
napolitana 3 chocolates 29%;pieza 85 g;0,7;https://prod-mercadona.imgix.net/images/7c8d86611b65326779fc8d57db73d146.jpg?fit=crop&h=300&w=300;bollería de horno
bizcocho tradicional hacendado;bandeja 450 g;1,79;https://prod-mercadona.imgix.net/images/9075d1cf62d77372045685a675dc1df0.jpg?fit=crop&h=300&w=300;bollería de horno
caracola con pasas 10%;pieza 103 g;0,65;https://prod-mercadona.imgix.net/images/1a356cacaaf45ca0408c99dfc108ecf1.jpg?fit=crop&h=300&w=300;bollería de horno
bizcocho de chocolate;paquete 800 g;3;https://prod-mercadona.imgix.net/images/2423994581e9d06e9687f538545c8aaa.jpg?fit=crop&h=300&w=300;bollería de horno
8 magdalenas con azúcar;bolsa 8 ud. (380 g);1,55;https://prod-mercadona.imgix.net/images/63ddeced4dac01e19e0e8e7b32a60c91.jpg?fit=crop&h=300&w=300;bollería de horno
bizcocho con azúcar moreno y nueces;bandeja 430 g;2,4;https://prod-mercadona.imgix.net/images/08f18d1b9b4fc3b4c4f90eead7702fcd.jpg?fit=crop&h=300&w=300;bollería de horno
magdalenas con pepitas de chocolate;bandeja 8 ud. (380 g);1,75;https://prod-mercadona.imgix.net/images/a77bcae985262e0bd247bb23eae24677.jpg?fit=crop&h=300&w=300;bollería de horno
8 medias noches;bolsa 8 ud. (220 g);1,55;https://prod-mercadona.imgix.net/images/211a6f76e26d47e4b3c472499e5ad9ae.jpg?fit=crop&h=300&w=300;bollería de horno
muffin chocolate 3%;pieza 120 g;1;https://prod-mercadona.imgix.net/images/de5ec896b000434f87530b5c0f580b7f.jpg?fit=crop&h=300&w=300;bollería de horno
magdalenas 100% integrales sin azúcares añadidos;bandeja 8 ud. (380 g);2,5;https://prod-mercadona.imgix.net/images/e5626c156b4cb832fe65ee0dd258a150.jpg?fit=crop&h=300&w=300;bollería de horno
magdalenas de yogur;bandeja 9 ud. (300 g);1,15;https://prod-mercadona.imgix.net/images/1d377f162d082331d7b6e34218bafa04.jpg?fit=crop&h=300&w=300;bollería de horno
bizcocho sin gluten y sin lactosa;paquete 300 g;2,25;https://prod-mercadona.imgix.net/images/5c89db6ced31ecaf0dfc62e47740d070.jpg?fit=crop&h=300&w=300;bollería de horno
magdalenas sin gluten  y sin lactosa;bandeja 6 ud. (300 g);2,1;https://prod-mercadona.imgix.net/images/6775769944c19bb440cae5fa2ee61308.jpg?fit=crop&h=300&w=300;bollería de horno
xuxu relleno de crema 49%;pieza 51 g;0,43;https://prod-mercadona.imgix.net/images/c00e20cdad737319637ec3a819359c0b.jpg?fit=crop&h=300&w=300;bollería de horno
xuxu rayado relleno de chocolate 57%;pieza 58 g;0,43;https://prod-mercadona.imgix.net/images/b1bd31bea17d836267e551fa830ce888.jpg?fit=crop&h=300&w=300;bollería de horno
bizcocho de chocolate sin gluten y sin lactosa;paquete 300 g;2,8;https://prod-mercadona.imgix.net/images/00fe88e57b4a9afaa26e687a1a95295a.jpg?fit=crop&h=300&w=300;bollería de horno
surtido croissants rellenos de crema de cacao y crema con leche sabor a chocolate blanco;bandeja 8 ud. (300 g);2;https://prod-mercadona.imgix.net/images/97c15151c28b12a2b9fb3f3fa26d17a8.jpg?fit=crop&h=300&w=300;bollería de horno
bizcocho cuña relleno de crema cubierto de chocolate;bandeja 220 g;1,3;https://prod-mercadona.imgix.net/images/def1e21eb8882ae70ed3c9c2812db652.jpg?fit=crop&h=300&w=300;bollería de horno
3 croissants curvados de mantequilla 24%;bolsa 3 ud. (180 g);1;https://prod-mercadona.imgix.net/images/ee9896abf588b51d3cec2d6a729a12a5.jpg?fit=crop&h=300&w=300;bollería de horno
croissant de albaricoque 6% con cúrcuma;pieza 60 g;1;https://prod-mercadona.imgix.net/images/b66aa874dffb22fd7e540ab59a150adf.jpg?fit=crop&h=300&w=300;bollería de horno
bizcocho de yogur hacendado;paquete 800 g;2,75;https://prod-mercadona.imgix.net/images/b138c80048e8609c3e3fe24f091b74a3.jpg?fit=crop&h=300&w=300;bollería de horno
mini croissant cereales 9%;pieza 25 g;0,25;https://prod-mercadona.imgix.net/images/e8bacd970f7fed624debd1ec23e1e841.jpg?fit=crop&h=300&w=300;bollería de horno
suspiros de merengue sin gluten;paquete 100 g;1,7;https://prod-mercadona.imgix.net/images/33ce6c3486d7731dac585e3590fd1c8e.jpg?fit=crop&h=300&w=300;bollería de horno
berlina rellena sabor a chocolate blanco;pieza 105 g;1;https://prod-mercadona.imgix.net/images/a6360798e2546ab4a555d11f3d63cff5.jpg?fit=crop&h=300&w=300;bollería de horno
napolitana mixta;pieza 130 g;0,7;https://prod-mercadona.imgix.net/images/90d4f6fb5da7898e851b8a8608eacb14.jpg?fit=crop&h=300&w=300;bollería de horno
empanada rellena de atún;pieza 500 g;3,5;https://prod-mercadona.imgix.net/images/c6bd1a4863cd97aa8fecab7bf635a30f.jpg?fit=crop&h=300&w=300;bollería de horno
mini saladas;bandeja 24 ud. (390 g);1,98;https://prod-mercadona.imgix.net/images/d163b3b833ff456d919d0955a40eb7c3.jpg?fit=crop&h=300&w=300;bollería de horno
12 mini saladas;bolsa 12 ud. (200 g);1;https://prod-mercadona.imgix.net/images/fb6eb37fa6ad8e8beb21318ec2f9a757.jpg?fit=crop&h=300&w=300;bollería de horno
empanada rellena de atún;pieza 1,12 kg;6,25;https://prod-mercadona.imgix.net/images/a2902a50c73f01c2794c514c69b6d7e0.jpg?fit=crop&h=300&w=300;bollería de horno
empanada de verduras;pieza 500 g;3,2;https://prod-mercadona.imgix.net/images/7ae6c8ccfe94b82f7bf4329067dc4d6c.jpg?fit=crop&h=300&w=300;bollería de horno
empanada rellena de pollo y setas con crema de queso;pieza 500 g;3,5;https://prod-mercadona.imgix.net/images/68bf1ac97deb5b4f01866d293c5098e5.jpg?fit=crop&h=300&w=300;bollería de horno
croissant mixto;pieza 100 g;1,05;https://prod-mercadona.imgix.net/images/35b1b5b7cf79ba6f46476304d25bd4b3.jpg?fit=crop&h=300&w=300;bollería de horno
empanada boloñesa;bandeja 500 g;3,5;https://prod-mercadona.imgix.net/images/b6e3327a0d5d6223baac7a26232eb900.jpg?fit=crop&h=300&w=300;bollería de horno
magdalenas hacendado;paquete 615 g;1,7;https://prod-mercadona.imgix.net/images/c917ef0e850ea66ad8acbde2a3b1d998.jpg?fit=crop&h=300&w=300;bollería envasada
valencianas hacendado;paquete 700 g;2,2;https://prod-mercadona.imgix.net/images/ea960ea3b1b2bf6a5b0ff62a1642f9c1.jpg?fit=crop&h=300&w=300;bollería envasada
croissant hacendado;paquete 430 g;1,5;https://prod-mercadona.imgix.net/images/390ab515bd7defcc2cd2c1f7d4454d63.jpg?fit=crop&h=300&w=300;bollería envasada
croissant relleno de crema al cacao hacendado;paquete 375 g;1,9;https://prod-mercadona.imgix.net/images/7f5c519a01bca5892d35d0a910e66d36.jpg?fit=crop&h=300&w=300;bollería envasada
bollo con pepitas de chocolate choco buns;paquete 6 ud. (250 g);1,1;https://prod-mercadona.imgix.net/images/978ad4c4411513d6699c9a4b97d4bfa3.jpg?fit=crop&h=300&w=300;bollería envasada
